CustomerId,AccountId,Segment,Tenure,Zip,IncomeBand
1326,100663,New,0,50530,150k+
1327,100663,Returning,10,50373,50-75k
1328,100664,SeasonHolder,10,54381,100-150k
1329,100664,Returning,5,50238,<50k
1330,100665,SeasonHolder,3,50702,50-75k
1331,100665,New,0,51883,50-75k
1332,100666,New,0,51936,<50k
1333,100666,New,0,50675,<50k
1334,100667,SeasonHolder,3,53849,75-100k
1335,100667,New,0,52858,75-100k
1336,100668,New,0,53922,75-100k
1337,100668,New,0,50687,75-100k
1338,100669,New,0,50748,<50k
1339,100669,Returning,5,51079,75-100k
1340,100670,New,0,54028,50-75k
1341,100670,New,0,54590,<50k
1342,100671,SeasonHolder,7,53155,75-100k
1343,100671,Returning,4,52550,<50k
1344,100672,SeasonHolder,2,50537,150k+
1345,100672,New,0,53704,100-150k
1346,100673,SeasonHolder,4,50764,100-150k
1347,100673,Returning,3,50107,50-75k
1348,100674,SeasonHolder,4,50883,100-150k
1349,100674,New,0,52117,150k+
1350,100675,Returning,9,52718,<50k
1351,100675,New,0,50192,50-75k
1352,100676,Returning,4,53721,150k+
1353,100676,New,0,51506,50-75k
1354,100677,SeasonHolder,5,51075,50-75k
1355,100677,New,0,53792,75-100k
1356,100678,SeasonHolder,5,53248,75-100k
1357,100678,Returning,5,50455,150k+
1358,100679,New,0,52404,<50k
1359,100679,New,0,51936,50-75k
1360,100680,New,0,52008,100-150k
1361,100680,New,0,52626,<50k
1362,100681,SeasonHolder,9,52972,100-150k
1363,100681,Returning,2,50870,<50k
1364,100682,Returning,7,53961,<50k
1365,100682,New,0,54207,50-75k
1366,100683,Returning,8,53427,75-100k
1367,100683,Returning,6,50418,<50k
1368,100684,SeasonHolder,2,52282,50-75k
1369,100684,New,0,54567,50-75k
1370,100685,New,0,50287,75-100k
1371,100685,Returning,6,53582,150k+
1372,100686,New,0,53226,<50k
1373,100686,Returning,1,50261,75-100k
1374,100687,SeasonHolder,3,54341,<50k
1375,100687,Returning,6,51343,150k+
1376,100688,Returning,7,51385,50-75k
1377,100688,New,0,53488,75-100k
1378,100689,New,0,51989,100-150k
1379,100689,SeasonHolder,2,50751,75-100k
1380,100690,SeasonHolder,7,53872,50-75k
1381,100690,SeasonHolder,10,52365,100-150k
1382,100691,New,0,51653,50-75k
1383,100691,Returning,8,50876,150k+
1384,100692,New,0,52030,<50k
1385,100692,New,0,53843,50-75k
1386,100693,SeasonHolder,10,52631,75-100k
1387,100693,New,0,52798,50-75k
1388,100694,Returning,1,50000,50-75k
1389,100694,Returning,1,52083,150k+
1390,100695,New,0,50307,75-100k
1391,100695,New,0,52603,75-100k
1392,100696,SeasonHolder,5,53069,150k+
1393,100696,New,0,53098,75-100k
1394,100697,New,0,51860,<50k
1395,100697,SeasonHolder,7,54644,50-75k
1396,100698,SeasonHolder,1,51404,50-75k
1397,100698,SeasonHolder,5,54133,75-100k
1398,100699,New,0,52515,50-75k
1399,100699,New,0,52755,<50k
1400,100700,New,0,51414,75-100k
1401,100700,SeasonHolder,3,54444,<50k
1402,100701,SeasonHolder,9,53733,75-100k
1403,100701,Returning,8,51754,75-100k
1404,100702,New,0,50524,<50k
1405,100702,New,0,50212,<50k
1406,100703,New,0,50578,150k+
1407,100703,New,0,50430,50-75k
1408,100704,SeasonHolder,7,52548,100-150k
1409,100704,SeasonHolder,5,54724,100-150k
1410,100705,New,0,52825,75-100k
1411,100705,Returning,6,54696,<50k
1412,100706,Returning,9,50560,100-150k
1413,100706,Returning,1,51860,50-75k
1414,100707,New,0,54446,75-100k
1415,100707,SeasonHolder,2,54656,<50k
1416,100708,Returning,10,53541,<50k
1417,100708,Returning,7,50756,50-75k
1418,100709,Returning,9,52921,<50k
1419,100709,New,0,54946,<50k
1420,100710,New,0,53550,50-75k
1421,100710,New,0,50630,100-150k
1422,100711,New,0,52472,75-100k
1423,100711,Returning,3,54024,150k+
1424,100712,SeasonHolder,1,51173,150k+
1425,100712,SeasonHolder,9,51344,50-75k
1426,100713,New,0,54516,<50k
1427,100713,SeasonHolder,6,50437,<50k
1428,100714,New,0,50191,150k+
1429,100714,SeasonHolder,4,54184,100-150k
1430,100715,SeasonHolder,9,51748,50-75k
1431,100715,New,0,53590,<50k
1432,100716,Returning,10,52122,150k+
1433,100716,New,0,53442,50-75k
1434,100717,Returning,8,50443,<50k
1435,100717,SeasonHolder,6,51355,50-75k
1436,100718,Returning,4,54232,50-75k
1437,100718,New,0,51432,50-75k
1438,100719,SeasonHolder,2,53787,150k+
1439,100719,Returning,5,53476,150k+
1440,100720,New,0,50014,100-150k
1441,100720,SeasonHolder,2,54581,100-150k
1442,100721,New,0,53768,50-75k
1443,100721,Returning,9,52752,100-150k
1444,100722,SeasonHolder,4,51629,50-75k
1445,100722,New,0,53359,75-100k
1446,100723,Returning,5,52539,50-75k
1447,100723,Returning,8,50696,50-75k
1448,100724,New,0,52586,<50k
1449,100724,Returning,3,53421,100-150k
1450,100725,SeasonHolder,10,53983,100-150k
1451,100725,SeasonHolder,8,54247,50-75k
1452,100726,Returning,9,51184,150k+
1453,100726,New,0,50600,75-100k
1454,100727,Returning,2,53304,<50k
1455,100727,New,0,53482,75-100k
1456,100728,New,0,53210,50-75k
1457,100728,Returning,10,54488,<50k
1458,100729,New,0,53905,75-100k
1459,100729,Returning,7,53543,150k+
1460,100730,New,0,54540,<50k
1461,100730,SeasonHolder,3,52997,100-150k
1462,100731,SeasonHolder,10,54681,50-75k
1463,100731,New,0,51281,150k+
1464,100732,Returning,3,52340,<50k
1465,100732,New,0,50219,150k+
1466,100733,New,0,53929,100-150k
1467,100733,Returning,6,54271,<50k
1468,100734,New,0,54357,75-100k
1469,100734,Returning,8,50952,75-100k
1470,100735,New,0,54994,150k+
1471,100735,Returning,5,50137,75-100k
1472,100736,SeasonHolder,2,52972,150k+
1473,100736,New,0,52722,75-100k
1474,100737,SeasonHolder,3,53090,<50k
1475,100737,New,0,51717,<50k
1476,100738,Returning,3,51203,75-100k
1477,100738,New,0,50471,100-150k
1478,100739,New,0,50877,50-75k
1479,100739,Returning,2,51217,100-150k
1480,100740,SeasonHolder,1,54070,100-150k
1481,100740,Returning,3,54890,50-75k
1482,100741,SeasonHolder,1,50688,<50k
1483,100741,New,0,50319,<50k
1484,100742,New,0,51380,<50k
1485,100742,Returning,2,51482,50-75k
1486,100743,Returning,4,52954,<50k
1487,100743,SeasonHolder,7,52664,100-150k
1488,100744,Returning,8,51905,100-150k
1489,100744,SeasonHolder,3,51356,50-75k
1490,100745,SeasonHolder,6,50482,100-150k
1491,100745,Returning,1,53601,150k+
1492,100746,SeasonHolder,10,50113,100-150k
1493,100746,Returning,1,54923,75-100k
1494,100747,Returning,9,51208,<50k
1495,100747,SeasonHolder,9,54231,50-75k
1496,100748,Returning,7,51283,<50k
1497,100748,Returning,9,50045,75-100k
1498,100749,Returning,4,54668,100-150k
1499,100749,Returning,7,52734,100-150k
1500,100750,SeasonHolder,10,51321,75-100k
1501,100750,SeasonHolder,4,52203,50-75k
1502,100751,SeasonHolder,10,50035,150k+
1503,100751,Returning,6,54586,75-100k
1504,100752,SeasonHolder,6,51298,150k+
1505,100752,SeasonHolder,8,52253,<50k
1506,100753,Returning,1,51221,100-150k
1507,100753,SeasonHolder,10,53394,75-100k
1508,100754,Returning,7,50035,<50k
1509,100754,Returning,3,50842,100-150k
1510,100755,New,0,50931,150k+
1511,100755,SeasonHolder,8,52102,<50k
1512,100756,Returning,6,50799,<50k
1513,100756,Returning,5,51757,<50k
1514,100757,Returning,5,53035,50-75k
1515,100757,SeasonHolder,9,54317,100-150k
1516,100758,SeasonHolder,5,53737,75-100k
1517,100758,Returning,8,50971,<50k
1518,100759,Returning,3,52418,<50k
1519,100759,Returning,9,51074,75-100k
1520,100760,Returning,7,52040,75-100k
1521,100760,SeasonHolder,1,53643,100-150k
1522,100761,New,0,50670,<50k
1523,100761,New,0,54921,100-150k
1524,100762,SeasonHolder,2,52383,75-100k
1525,100762,SeasonHolder,10,51518,50-75k
1526,100763,Returning,2,51523,150k+
1527,100763,New,0,51345,50-75k
1528,100764,SeasonHolder,4,53882,50-75k
1529,100764,New,0,50499,50-75k
1530,100765,New,0,52473,<50k
1531,100765,Returning,9,53633,50-75k
1532,100766,New,0,53847,75-100k
1533,100766,Returning,7,51900,100-150k
1534,100767,Returning,9,51605,75-100k
1535,100767,New,0,50980,150k+
1536,100768,New,0,51374,50-75k
1537,100768,SeasonHolder,8,54039,75-100k
1538,100769,Returning,2,54538,100-150k
1539,100769,SeasonHolder,10,52691,50-75k
1540,100770,New,0,50781,75-100k
1541,100770,New,0,50919,50-75k
1542,100771,Returning,5,52705,100-150k
1543,100771,Returning,3,52571,<50k
1544,100772,New,0,53754,<50k
1545,100772,SeasonHolder,8,53026,150k+
1546,100773,SeasonHolder,6,53937,50-75k
1547,100773,Returning,3,52951,50-75k
1548,100774,Returning,5,52400,50-75k
1549,100774,Returning,10,50527,100-150k
1550,100775,New,0,54531,<50k
1551,100775,New,0,54157,<50k
1552,100776,SeasonHolder,4,50904,75-100k
1553,100776,SeasonHolder,4,54756,<50k
1554,100777,New,0,53494,<50k
1555,100777,SeasonHolder,6,54656,<50k
1556,100778,Returning,6,54829,150k+
1557,100778,SeasonHolder,1,54694,50-75k
1558,100779,SeasonHolder,4,50832,50-75k
1559,100779,SeasonHolder,5,54796,150k+
1560,100780,SeasonHolder,7,53318,<50k
1561,100780,New,0,53477,<50k
1562,100781,SeasonHolder,5,54213,50-75k
1563,100781,Returning,1,50223,<50k
1564,100782,SeasonHolder,10,54352,100-150k
1565,100782,New,0,52993,150k+
1566,100783,New,0,53031,75-100k
1567,100783,Returning,3,51295,50-75k
1568,100784,New,0,54821,<50k
1569,100784,New,0,54118,150k+
1570,100785,Returning,9,54067,100-150k
1571,100785,Returning,1,50475,50-75k
1572,100786,Returning,4,50047,50-75k
1573,100786,SeasonHolder,6,51978,<50k
1574,100787,SeasonHolder,10,53174,100-150k
1575,100787,New,0,50340,50-75k
1576,100788,SeasonHolder,1,53707,150k+
1577,100788,New,0,50308,150k+
1578,100789,SeasonHolder,4,50569,75-100k
1579,100789,New,0,52716,<50k
1580,100790,New,0,50645,100-150k
1581,100790,SeasonHolder,2,54195,100-150k
1582,100791,New,0,51267,50-75k
1583,100791,New,0,52656,<50k
1584,100792,Returning,7,51359,150k+
1585,100792,New,0,51002,50-75k
1586,100793,SeasonHolder,1,52333,150k+
1587,100793,New,0,50391,<50k
1588,100794,Returning,4,54183,100-150k
1589,100794,New,0,51716,100-150k
1590,100795,New,0,53718,<50k
1591,100795,New,0,53826,<50k
1592,100796,Returning,7,50827,50-75k
1593,100796,Returning,9,52356,75-100k
1594,100797,New,0,52180,75-100k
1595,100797,New,0,53282,100-150k
1596,100798,Returning,7,50566,50-75k
1597,100798,New,0,50465,150k+
1598,100799,New,0,52155,<50k
1599,100799,New,0,54001,75-100k
1600,100800,New,0,54060,150k+
1601,100800,SeasonHolder,5,50519,150k+
1602,100801,SeasonHolder,8,51039,50-75k
1603,100801,New,0,53582,50-75k
1604,100802,Returning,1,51514,150k+
1605,100802,SeasonHolder,1,50613,<50k
1606,100803,SeasonHolder,4,50440,50-75k
1607,100803,Returning,5,52850,50-75k
1608,100804,Returning,6,53331,75-100k
1609,100804,New,0,53586,100-150k
1610,100805,New,0,51081,<50k
1611,100805,Returning,7,51926,50-75k
1612,100806,Returning,5,50958,<50k
1613,100806,SeasonHolder,2,51810,<50k
1614,100807,New,0,52896,<50k
1615,100807,SeasonHolder,10,52607,150k+
1616,100808,SeasonHolder,10,53620,150k+
1617,100808,Returning,5,54249,50-75k
1618,100809,Returning,6,51035,75-100k
1619,100809,New,0,54580,150k+
1620,100810,SeasonHolder,10,52272,150k+
1621,100810,New,0,50183,100-150k
1622,100811,Returning,10,51519,<50k
1623,100811,Returning,5,50974,100-150k
1624,100812,SeasonHolder,9,53902,50-75k
1625,100812,Returning,9,54444,100-150k
1626,100813,Returning,5,53293,<50k
1627,100813,SeasonHolder,8,52626,50-75k
1628,100814,Returning,6,52509,100-150k
1629,100814,New,0,52952,50-75k
1630,100815,SeasonHolder,7,52095,75-100k
1631,100815,Returning,5,54492,<50k
1632,100816,New,0,53355,<50k
1633,100816,Returning,10,54298,75-100k
1634,100817,SeasonHolder,4,52788,75-100k
1635,100817,Returning,3,53994,<50k
1636,100818,New,0,52210,100-150k
1637,100818,New,0,51074,75-100k
1638,100819,SeasonHolder,8,52363,100-150k
1639,100819,New,0,51260,50-75k
1640,100820,Returning,6,52301,<50k
1641,100820,SeasonHolder,4,52715,<50k
1642,100821,SeasonHolder,1,53499,100-150k
1643,100821,New,0,53069,150k+
1644,100822,New,0,52225,100-150k
1645,100822,Returning,10,52091,<50k
1646,100823,New,0,51522,100-150k
1647,100823,SeasonHolder,6,50934,75-100k
1648,100824,New,0,50287,150k+
1649,100824,Returning,4,50166,150k+
1650,100825,Returning,10,51898,75-100k
1651,100825,New,0,51971,50-75k
1652,100826,Returning,10,52637,<50k
1653,100826,New,0,52665,150k+
1654,100827,Returning,10,50737,150k+
1655,100827,Returning,4,51743,100-150k
1656,100828,New,0,53411,75-100k
1657,100828,New,0,51869,<50k
1658,100829,New,0,53272,50-75k
1659,100829,Returning,7,51995,75-100k
1660,100830,Returning,7,50310,150k+
1661,100830,SeasonHolder,5,52205,100-150k
1662,100831,SeasonHolder,8,53832,<50k
1663,100831,New,0,53115,100-150k
1664,100832,New,0,51435,150k+
1665,100832,SeasonHolder,9,53172,50-75k
1666,100833,SeasonHolder,2,52129,100-150k
1667,100833,SeasonHolder,2,52544,100-150k
1668,100834,SeasonHolder,1,50552,<50k
1669,100834,SeasonHolder,3,53022,<50k
1670,100835,Returning,9,53731,75-100k
1671,100835,SeasonHolder,6,54227,75-100k
1672,100836,SeasonHolder,3,50820,150k+
1673,100836,Returning,2,53045,75-100k
1674,100837,SeasonHolder,4,51806,100-150k
1675,100837,New,0,52748,150k+
1676,100838,Returning,10,52244,75-100k
1677,100838,SeasonHolder,10,53025,<50k
1678,100839,New,0,54358,75-100k
1679,100839,New,0,50933,75-100k
1680,100840,New,0,50185,75-100k
1681,100840,New,0,50030,50-75k
1682,100841,SeasonHolder,4,54354,100-150k
1683,100841,New,0,52116,50-75k
1684,100842,New,0,53745,50-75k
1685,100842,SeasonHolder,6,50477,<50k
1686,100843,New,0,52627,100-150k
1687,100843,Returning,8,54471,100-150k
1688,100844,SeasonHolder,9,51417,<50k
1689,100844,Returning,3,52119,150k+
1690,100845,New,0,51406,150k+
1691,100845,SeasonHolder,5,54510,150k+
1692,100846,New,0,53959,150k+
1693,100846,New,0,52242,75-100k
1694,100847,New,0,51647,150k+
1695,100847,SeasonHolder,10,51820,100-150k
1696,100848,Returning,6,54642,50-75k
1697,100848,SeasonHolder,6,54043,100-150k
1698,100849,Returning,3,50486,<50k
1699,100849,New,0,50271,150k+
1700,100850,SeasonHolder,9,51209,75-100k
1701,100850,SeasonHolder,2,51451,150k+
1702,100851,New,0,51882,100-150k
1703,100851,New,0,53718,150k+
1704,100852,New,0,51494,50-75k
1705,100852,New,0,52775,150k+
1706,100853,New,0,52757,75-100k
1707,100853,New,0,50591,<50k
1708,100854,Returning,2,50414,50-75k
1709,100854,Returning,5,52463,<50k
1710,100855,SeasonHolder,8,54939,75-100k
1711,100855,Returning,1,50482,75-100k
1712,100856,New,0,50749,150k+
1713,100856,Returning,10,51175,100-150k
1714,100857,Returning,8,53085,100-150k
1715,100857,SeasonHolder,4,52303,75-100k
1716,100858,Returning,9,52029,50-75k
1717,100858,Returning,7,50373,50-75k
1718,100859,New,0,53602,75-100k
1719,100859,Returning,6,54106,100-150k
1720,100860,New,0,52924,100-150k
1721,100860,New,0,52846,100-150k
1722,100861,Returning,7,51280,150k+
1723,100861,SeasonHolder,7,51511,100-150k
1724,100862,SeasonHolder,4,51620,50-75k
1725,100862,New,0,50772,75-100k
1726,100863,New,0,50992,100-150k
1727,100863,New,0,54860,150k+
1728,100864,SeasonHolder,6,53582,<50k
1729,100864,SeasonHolder,5,52080,50-75k
1730,100865,Returning,10,54614,50-75k
1731,100865,Returning,3,52392,<50k
1732,100866,SeasonHolder,7,53826,100-150k
1733,100866,SeasonHolder,7,51549,<50k
1734,100867,New,0,51411,150k+
1735,100867,SeasonHolder,6,51811,100-150k
1736,100868,New,0,51219,<50k
1737,100868,New,0,54730,50-75k
1738,100869,New,0,54803,150k+
1739,100869,New,0,54126,100-150k
1740,100870,SeasonHolder,1,51632,100-150k
1741,100870,New,0,54669,<50k
1742,100871,Returning,4,52510,150k+
1743,100871,New,0,54692,50-75k
1744,100872,Returning,6,50854,100-150k
1745,100872,SeasonHolder,3,52515,50-75k
1746,100873,New,0,50828,<50k
1747,100873,SeasonHolder,1,51617,50-75k
1748,100874,New,0,52094,75-100k
1749,100874,SeasonHolder,5,54008,50-75k
1750,100875,New,0,52458,100-150k
1751,100875,New,0,51987,100-150k
1752,100876,New,0,51830,<50k
1753,100876,New,0,50885,100-150k
1754,100877,Returning,1,51847,50-75k
1755,100877,New,0,52567,100-150k
1756,100878,Returning,9,53215,50-75k
1757,100878,New,0,50595,150k+
1758,100879,SeasonHolder,9,53610,100-150k
1759,100879,Returning,9,53899,75-100k
1760,100880,New,0,53328,100-150k
1761,100880,New,0,50402,150k+
1762,100881,New,0,54708,50-75k
1763,100881,SeasonHolder,9,50969,<50k
1764,100882,Returning,7,50072,<50k
1765,100882,New,0,53999,50-75k
1766,100883,SeasonHolder,8,51072,75-100k
1767,100883,Returning,4,51169,100-150k
1768,100884,Returning,5,50179,100-150k
1769,100884,Returning,6,54258,150k+
1770,100885,New,0,50556,50-75k
1771,100885,New,0,50647,75-100k
1772,100886,New,0,52419,75-100k
1773,100886,SeasonHolder,3,50946,<50k
1774,100887,Returning,2,52449,<50k
1775,100887,SeasonHolder,6,51471,150k+
1776,100888,New,0,54106,100-150k
1777,100888,SeasonHolder,2,54282,100-150k
1778,100889,New,0,53636,100-150k
1779,100889,New,0,51868,100-150k
1780,100890,SeasonHolder,6,53934,100-150k
1781,100890,New,0,54556,75-100k
1782,100891,SeasonHolder,10,50345,100-150k
1783,100891,New,0,51663,50-75k
1784,100892,Returning,10,52262,75-100k
1785,100892,New,0,54253,50-75k
1786,100893,Returning,5,51950,<50k
1787,100893,Returning,7,50669,<50k
1788,100894,Returning,5,54801,100-150k
1789,100894,Returning,2,50838,<50k
1790,100895,Returning,9,50158,100-150k
1791,100895,New,0,53877,<50k
1792,100896,New,0,51237,150k+
1793,100896,New,0,50667,<50k
1794,100897,Returning,10,54240,<50k
1795,100897,New,0,53414,100-150k
1796,100898,New,0,51974,75-100k
1797,100898,SeasonHolder,1,54614,<50k
1798,100899,Returning,7,52501,150k+
1799,100899,New,0,50916,<50k
1800,100900,Returning,10,51760,150k+
1801,100900,SeasonHolder,5,54070,75-100k
1802,100901,New,0,53580,<50k
1803,100901,New,0,54797,75-100k
1804,100902,New,0,52251,150k+
1805,100902,New,0,54230,100-150k
1806,100903,New,0,53020,<50k
1807,100903,New,0,54127,75-100k
1808,100904,Returning,6,52026,100-150k
1809,100904,SeasonHolder,9,52243,150k+
1810,100905,SeasonHolder,4,53557,100-150k
1811,100905,New,0,51671,50-75k
1812,100906,SeasonHolder,3,54571,<50k
1813,100906,New,0,51437,75-100k
1814,100907,New,0,51589,100-150k
1815,100907,Returning,2,52460,<50k
1816,100908,New,0,54330,100-150k
1817,100908,New,0,51565,100-150k
1818,100909,New,0,53480,50-75k
1819,100909,New,0,54601,75-100k
1820,100910,Returning,10,53275,150k+
1821,100910,New,0,53199,50-75k
1822,100911,SeasonHolder,6,54556,100-150k
1823,100911,New,0,50668,50-75k
1824,100912,Returning,2,54574,50-75k
1825,100912,SeasonHolder,5,53761,100-150k
1826,100913,New,0,54926,75-100k
1827,100913,SeasonHolder,3,54471,50-75k
1828,100914,New,0,51275,150k+
1829,100914,Returning,8,52757,<50k
1830,100915,Returning,3,54512,50-75k
1831,100915,SeasonHolder,6,52364,75-100k
1832,100916,New,0,51687,100-150k
1833,100916,SeasonHolder,7,51801,100-150k
1834,100917,Returning,8,53073,<50k
1835,100917,New,0,51871,100-150k
1836,100918,New,0,50198,150k+
1837,100918,New,0,53436,150k+
1838,100919,Returning,2,52016,100-150k
1839,100919,New,0,50479,75-100k
1840,100920,Returning,1,51020,150k+
1841,100920,New,0,54805,100-150k
1842,100921,Returning,7,51264,150k+
1843,100921,Returning,6,53269,50-75k
1844,100922,New,0,54694,75-100k
1845,100922,Returning,4,52372,150k+
1846,100923,Returning,1,54103,75-100k
1847,100923,Returning,1,52730,75-100k
1848,100924,Returning,5,52245,100-150k
1849,100924,SeasonHolder,8,53682,100-150k
1850,100925,Returning,10,52602,<50k
1851,100925,Returning,3,50928,50-75k
1852,100926,Returning,3,51716,50-75k
1853,100926,New,0,52738,50-75k
1854,100927,SeasonHolder,8,53948,<50k
1855,100927,Returning,3,50474,50-75k
1856,100928,Returning,2,53707,<50k
1857,100928,New,0,53938,100-150k
1858,100929,Returning,2,53388,50-75k
1859,100929,SeasonHolder,1,54802,100-150k
1860,100930,New,0,52497,100-150k
1861,100930,Returning,1,54139,<50k
1862,100931,New,0,54971,100-150k
1863,100931,New,0,52749,<50k
1864,100932,New,0,50454,100-150k
1865,100932,SeasonHolder,8,54039,75-100k
1866,100933,SeasonHolder,10,53100,150k+
1867,100933,New,0,53141,75-100k
1868,100934,Returning,2,54093,150k+
1869,100934,Returning,2,54030,<50k
1870,100935,Returning,2,54079,100-150k
1871,100935,SeasonHolder,10,50203,<50k
1872,100936,Returning,8,52491,<50k
1873,100936,Returning,7,54884,75-100k
1874,100937,Returning,1,53887,50-75k
1875,100937,New,0,53838,100-150k
1876,100938,New,0,54942,150k+
1877,100938,New,0,52514,150k+
1878,100939,New,0,54642,100-150k
1879,100939,SeasonHolder,10,50238,100-150k
1880,100940,Returning,9,54753,50-75k
1881,100940,Returning,8,52489,150k+
1882,100941,New,0,52371,<50k
1883,100941,New,0,50488,50-75k
1884,100942,New,0,51349,75-100k
1885,100942,New,0,53122,50-75k
1886,100943,Returning,9,54961,75-100k
1887,100943,Returning,3,50827,50-75k
1888,100944,Returning,7,52835,50-75k
1889,100944,SeasonHolder,3,54575,75-100k
1890,100945,SeasonHolder,1,54324,75-100k
1891,100945,SeasonHolder,1,51000,50-75k
1892,100946,SeasonHolder,1,53253,150k+
1893,100946,Returning,2,52673,75-100k
1894,100947,New,0,53110,50-75k
1895,100947,SeasonHolder,9,50331,150k+
1896,100948,SeasonHolder,8,54155,50-75k
1897,100948,Returning,2,51775,50-75k
1898,100949,SeasonHolder,4,50008,<50k
1899,100949,SeasonHolder,5,50799,50-75k
1900,100950,SeasonHolder,9,52685,50-75k
1901,100950,SeasonHolder,6,53216,50-75k
1902,100951,SeasonHolder,10,53670,75-100k
1903,100951,SeasonHolder,10,54446,50-75k
1904,100952,New,0,53047,50-75k
1905,100952,New,0,50166,<50k
1906,100953,New,0,52508,<50k
1907,100953,New,0,50804,75-100k
1908,100954,SeasonHolder,8,54426,50-75k
1909,100954,Returning,2,52859,100-150k
1910,100955,SeasonHolder,3,51698,<50k
1911,100955,SeasonHolder,1,50748,100-150k
1912,100956,New,0,52022,100-150k
1913,100956,Returning,7,53683,<50k
1914,100957,New,0,52790,50-75k
1915,100957,New,0,53568,75-100k
1916,100958,SeasonHolder,9,52966,50-75k
1917,100958,SeasonHolder,2,52399,100-150k
1918,100959,New,0,50960,50-75k
1919,100959,Returning,8,52313,50-75k
1920,100960,SeasonHolder,8,52487,100-150k
1921,100960,Returning,2,50972,100-150k
1922,100961,New,0,53637,100-150k
1923,100961,New,0,52118,100-150k
1924,100962,New,0,54112,50-75k
1925,100962,Returning,4,50050,100-150k
1926,100963,SeasonHolder,6,53081,<50k
1927,100963,Returning,2,53214,50-75k
1928,100964,New,0,54218,50-75k
1929,100964,New,0,53653,100-150k
1930,100965,New,0,54829,100-150k
1931,100965,Returning,10,51138,50-75k
1932,100966,SeasonHolder,9,50129,100-150k
1933,100966,Returning,1,52249,150k+
1934,100967,SeasonHolder,6,51750,100-150k
1935,100967,SeasonHolder,8,53367,50-75k
1936,100968,Returning,2,50729,50-75k
1937,100968,New,0,51661,100-150k
1938,100969,New,0,53722,100-150k
1939,100969,New,0,50880,50-75k
1940,100970,New,0,54250,<50k
1941,100970,Returning,8,53388,75-100k
1942,100971,Returning,3,51964,150k+
1943,100971,Returning,7,52699,75-100k
1944,100972,New,0,54043,100-150k
1945,100972,New,0,54092,150k+
1946,100973,Returning,1,51303,<50k
1947,100973,New,0,50644,50-75k
1948,100974,New,0,52446,100-150k
1949,100974,SeasonHolder,7,54365,<50k
1950,100975,New,0,50542,50-75k
1951,100975,Returning,2,53115,50-75k
1952,100976,SeasonHolder,5,52961,<50k
1953,100976,New,0,52659,100-150k
1954,100977,New,0,50359,<50k
1955,100977,Returning,1,53301,75-100k
1956,100978,New,0,51908,75-100k
1957,100978,New,0,51486,50-75k
1958,100979,SeasonHolder,8,52847,50-75k
1959,100979,Returning,7,54602,<50k
1960,100980,New,0,52970,75-100k
1961,100980,Returning,2,54545,75-100k
1962,100981,New,0,52612,<50k
1963,100981,New,0,53530,75-100k
1964,100982,New,0,51903,150k+
1965,100982,Returning,5,51707,75-100k
1966,100983,Returning,8,54694,75-100k
1967,100983,SeasonHolder,7,50679,<50k
1968,100984,Returning,1,54826,150k+
1969,100984,Returning,6,54078,50-75k
1970,100985,Returning,9,54899,50-75k
1971,100985,Returning,1,53846,50-75k
1972,100986,New,0,50004,75-100k
1973,100986,New,0,51121,100-150k
1974,100987,SeasonHolder,10,51687,75-100k
1975,100987,Returning,10,51505,50-75k
1976,100988,SeasonHolder,7,52809,<50k
1977,100988,New,0,52854,50-75k
1978,100989,Returning,3,53390,75-100k
1979,100989,New,0,54824,50-75k
1980,100990,SeasonHolder,5,52062,150k+
1981,100990,Returning,8,52321,150k+
1982,100991,New,0,50107,50-75k
1983,100991,New,0,52629,50-75k
1984,100992,SeasonHolder,5,52803,<50k
1985,100992,Returning,5,52309,<50k
1986,100993,Returning,5,51125,50-75k
1987,100993,New,0,53008,75-100k
1988,100994,New,0,51472,100-150k
1989,100994,New,0,54737,100-150k
1990,100995,Returning,6,54308,150k+
1991,100995,SeasonHolder,1,52814,100-150k
1992,100996,SeasonHolder,5,54601,50-75k
1993,100996,Returning,6,51098,50-75k
1994,100997,SeasonHolder,10,50807,50-75k
1995,100997,SeasonHolder,4,50275,50-75k
1996,100998,Returning,4,51071,150k+
1997,100998,Returning,8,52871,100-150k
1998,100999,New,0,50473,50-75k
1999,100999,Returning,4,53483,150k+
2000,101000,SeasonHolder,4,50369,75-100k
2001,101000,New,0,52245,75-100k
2002,101001,New,0,51219,150k+
2003,101001,Returning,3,50789,150k+
2004,101002,Returning,7,51036,75-100k
2005,101002,New,0,52739,100-150k
2006,101003,New,0,53921,75-100k
2007,101003,SeasonHolder,4,52816,<50k
2008,101004,SeasonHolder,8,51640,50-75k
2009,101004,Returning,2,53771,50-75k
2010,101005,Returning,2,52760,50-75k
2011,101005,New,0,54576,75-100k
2012,101006,New,0,50640,100-150k
2013,101006,New,0,54430,<50k
2014,101007,New,0,53149,100-150k
2015,101007,Returning,6,52467,150k+
2016,101008,SeasonHolder,4,54008,50-75k
2017,101008,New,0,52820,150k+
2018,101009,Returning,2,50675,150k+
2019,101009,Returning,1,54963,50-75k
2020,101010,New,0,53999,100-150k
2021,101010,SeasonHolder,5,52254,<50k
2022,101011,Returning,10,52216,150k+
2023,101011,New,0,51119,100-150k
2024,101012,SeasonHolder,4,51991,50-75k
2025,101012,New,0,54776,75-100k
2026,101013,New,0,53385,75-100k
